INDIVIDUAL_ID,GENUS,SPECIES,LOCALITY,COUNTRY,LATITUDE,N_S,LONGITUDE,E_W
12071,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
3062,Lissotriton,vulgaris,Valea-Ierii,Romania,46.65039825,N,23.35540009,E
425,Lissotriton,vulgaris,Glušci,Serbia,44.99440002,N,19.72940063,E
426,Lissotriton,vulgaris,Glušci,Serbia,44.99440002,N,19.72940063,E
427,Lissotriton,vulgaris,Glušci,Serbia,44.99440002,N,19.72940063,E
428,Lissotriton,vulgaris,Glušci,Serbia,44.99440002,N,19.72940063,E
468,Lissotriton,vulgaris,Vlasi1,Serbia,42.99860001,N,22.64109993,E
469,Lissotriton,vulgaris,Vlasi1,Serbia,42.99860001,N,22.64109993,E
470,Lissotriton,vulgaris,Vlasi1,Serbia,42.99860001,N,22.64109993,E
471,Lissotriton,vulgaris,Vlasi1,Serbia,42.99860001,N,22.64109993,E
472,Lissotriton,vulgaris,Vlasi1,Serbia,42.99860001,N,22.64109993,E
473,Lissotriton,vulgaris,Vlasi1,Serbia,42.99860001,N,22.64109993,E
23131,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
23132,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
23133,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
3755,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
23134,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
23135,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
23136,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
566,Lissotriton,vulgaris,Bátászek,Hungary,46.20000076,N,18.82349968,E
567,Lissotriton,vulgaris,Bátászek,Hungary,46.20000076,N,18.82349968,E
568,Lissotriton,vulgaris,Bátászek,Hungary,46.20000076,N,18.82349968,E
569,Lissotriton,vulgaris,Bátászek,Hungary,46.20000076,N,18.82349968,E
570,Lissotriton,vulgaris,Bátászek,Hungary,46.20000076,N,18.82349968,E
571,Lissotriton,vulgaris,Bátászek,Hungary,46.20000076,N,18.82349968,E
572,Lissotriton,vulgaris,Bátászek,Hungary,46.20000076,N,18.82349968,E
573,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
593,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
594,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
595,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
596,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
597,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
598,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
599,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
600,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
601,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
602,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
603,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
604,Lissotriton,vulgaris,Zalaháshágy2,Hungary,46.92580032,N,16.6215992,E
605,Lissotriton,vulgaris,Zalaháshágy1,Hungary,46.90850067,N,16.61050034,E
606,Lissotriton,vulgaris,Zalaháshágy1,Hungary,46.90850067,N,16.61050034,E
607,Lissotriton,vulgaris,Zalaháshágy1,Hungary,46.90850067,N,16.61050034,E
1261,Lissotriton,vulgaris,Sighişoara,Romania,46.19179916,N,24.75600052,E
3790,Lissotriton,vulgaris,Vernio,Italy,44.02999878,N,11.14999962,E
3791,Lissotriton,vulgaris,Vernio,Italy,44.02999878,N,11.14999962,E
13907,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13908,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13910,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13911,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
8226,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13912,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13913,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
13914,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
11182,Lissotriton,vulgaris,Velyka-Uholka07,Ukraine,48.181,N,23.657,E
11208,Lissotriton,vulgaris,Velyka-Uholka09,Ukraine,48.152,N,23.647,E
11209,Lissotriton,vulgaris,Velyka-Uholka09,Ukraine,48.152,N,23.647,E
11210,Lissotriton,vulgaris,Velyka-Uholka09,Ukraine,48.152,N,23.647,E
11211,Lissotriton,vulgaris,Velyka-Uholka09,Ukraine,48.152,N,23.647,E
5312,Lissotriton,lantzi,Malaya-Ritsa-Lake,Russia,43.466667,N,40.5,E
5311,Lissotriton,lantzi,Malaya-Ritsa-Lake,Russia,43.466667,N,40.5,E
7955,Lissotriton,kosswigi,Denizli,Turkey,40.89758301,N,29.55547142,E
4769,Lissotriton,helveticus,Harz,Germany,51.90834808,N,10.33011818,E
3794,Lissotriton,vulgaris,Pisa,Italy,43.72000122,N,10.39999962,E
3795,Lissotriton,vulgaris,Pisa,Italy,43.72000122,N,10.39999962,E
1858,Lissotriton,vulgaris,Spytkowice,Poland,49.99629974,N,19.47649956,E
1965,Lissotriton,vulgaris,Penteleu1,Romania,45.55960083,N,26.3560009,E
1966,Lissotriton,vulgaris,Penteleu1,Romania,45.55960083,N,26.3560009,E
1967,Lissotriton,vulgaris,Penteleu1,Romania,45.55960083,N,26.3560009,E
1962,Lissotriton,vulgaris,Sânzieni,Romania,46.10409927,N,26.1284008,E
3197,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
23137,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
3198,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
3199,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
2543,Lissotriton,montandoni x vulgaris F1 hybrid,Not_Applicable,Poland,0,N,0,E
2545,Lissotriton,montandoni x vulgaris F1 hybrid,Not_Applicable,Poland,0,N,0,E
2536,Lissotriton,montandoni x vulgaris F1 hybrid,Not_Applicable,Poland,0,N,0,E
3260,Lissotriton,graecus,Gracen,Albania,41.1570015,N,19.9489994,E
3261,Lissotriton,graecus,Gracen,Albania,41.1570015,N,19.9489994,E
3262,Lissotriton,graecus,Gracen,Albania,41.1570015,N,19.9489994,E
3263,Lissotriton,graecus,Gracen,Albania,41.1570015,N,19.9489994,E
3264,Lissotriton,graecus,Gracen,Albania,41.1570015,N,19.9489994,E
2780,Lissotriton,montandoni x vulgaris hybrid,Rakhynya,Ukraine,49.01440048,N,24.03199959,E
2873,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2874,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2875,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2876,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2877,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2878,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2879,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2880,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2881,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2882,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2883,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2884,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2885,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
2886,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
3163,Lissotriton,vulgaris,Lereşti,Romania,45.37189865,N,25.06100082,E
3164,Lissotriton,vulgaris,Lereşti,Romania,45.37189865,N,25.06100082,E
11254,Lissotriton,vulgaris,Velyka-Uholka11,Ukraine,48.175,N,23.662,E
11255,Lissotriton,vulgaris,Velyka-Uholka11,Ukraine,48.175,N,23.662,E
11256,Lissotriton,vulgaris,Velyka-Uholka11,Ukraine,48.175,N,23.662,E
11257,Lissotriton,vulgaris,Velyka-Uholka11,Ukraine,48.175,N,23.662,E
11258,Lissotriton,vulgaris,Velyka-Uholka11,Ukraine,48.175,N,23.662,E
11259,Lissotriton,vulgaris,Velyka-Uholka11,Ukraine,48.175,N,23.662,E
11276,Lissotriton,vulgaris,Hrunyky,Ukraine,48.146,N,23.671,E
11277,Lissotriton,vulgaris,Hrunyky,Ukraine,48.146,N,23.671,E
11278,Lissotriton,vulgaris,Hrunyky,Ukraine,48.146,N,23.671,E
11279,Lissotriton,vulgaris,Hrunyky,Ukraine,48.146,N,23.671,E
11334,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11335,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11336,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11337,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11338,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11339,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11340,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11341,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11342,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11343,Lissotriton,vulgaris,Tereblya01,Ukraine,48.118,N,23.558,E
11344,Lissotriton,vulgaris,Tereblya02,Ukraine,48.121,N,23.609,E
11345,Lissotriton,vulgaris,Tereblya02,Ukraine,48.121,N,23.609,E
11346,Lissotriton,vulgaris,Tereblya02,Ukraine,48.121,N,23.609,E
11347,Lissotriton,vulgaris,Krychovo04,Ukraine,48.2,N,23.583,E
11348,Lissotriton,vulgaris,Krychovo04,Ukraine,48.2,N,23.583,E
2872,Lissotriton,vulgaris,Rosilna,Ukraine,48.79570007,N,24.33769989,E
3185,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
3186,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
3187,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
3188,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
3189,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
3190,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
3191,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
3192,Lissotriton,vulgaris,Grindul-Lupilor,Romania,44.62129974,N,28.80470085,E
3620,Lissotriton,vulgaris,Zli-Dol,Serbia,42.42200089,N,22.45299911,E
3621,Lissotriton,vulgaris,Zli-Dol,Serbia,42.42200089,N,22.45299911,E
3486,Lissotriton,vulgaris,Opovo,Serbia,45.06100082,N,20.43600082,E
11349,Lissotriton,vulgaris,Krychovo04,Ukraine,48.2,N,23.583,E
11350,Lissotriton,vulgaris,Krychovo04,Ukraine,48.2,N,23.583,E
11351,Lissotriton,vulgaris,Krychovo04,Ukraine,48.2,N,23.583,E
11352,Lissotriton,vulgaris,Krychovo04,Ukraine,48.2,N,23.583,E
11353,Lissotriton,vulgaris,Krychovo04,Ukraine,48.2,N,23.583,E
4782,Lissotriton,schmidtleri,Karagol,Turkey,38.5601387,N,27.21800041,E
3491,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3492,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3493,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3494,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3495,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3496,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3497,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3498,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3499,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3500,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3501,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3502,Lissotriton,vulgaris,Kovacica,Serbia,45.14099884,N,20.56100082,E
3565,Lissotriton,vulgaris,Rtanj,Serbia,43.77199936,N,21.93199921,E
3612,Lissotriton,vulgaris,Zli-Dol,Serbia,42.42200089,N,22.45299911,E
3657,Lissotriton,vulgaris,Vlasi2,Serbia,42.9980011,N,22.63800049,E
3658,Lissotriton,vulgaris,Vlasi2,Serbia,42.9980011,N,22.63800049,E
3659,Lissotriton,vulgaris,Vlasi2,Serbia,42.9980011,N,22.63800049,E
3660,Lissotriton,vulgaris,Vlasi2,Serbia,42.9980011,N,22.63800049,E
3661,Lissotriton,vulgaris,Vlasi2,Serbia,42.9980011,N,22.63800049,E
3662,Lissotriton,vulgaris,Vlasi2,Serbia,42.9980011,N,22.63800049,E
3663,Lissotriton,vulgaris,Vlasi2,Serbia,42.9980011,N,22.63800049,E
3664,Lissotriton,vulgaris,Vlasi2,Serbia,42.9980011,N,22.63800049,E
23138,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
23139,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
23140,Lissotriton,vulgaris,Jasło,Poland,49.73889923,N,21.49259949,E
23141,Lissotriton,vulgaris,Przegorzały,Poland,50.046,N,19.8818333333333,E
3674,Lissotriton,vulgaris,Borovan,Bulgaria,43.4090004,N,23.7689991,E
3675,Lissotriton,vulgaris,Harlets,Bulgaria,43.71099854,N,23.84199905,E
3680,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
3681,Lissotriton,vulgaris,Borovitsa,Bulgaria,43.59000015,N,22.77000046,E
11404,Lissotriton,vulgaris,Ruske-Pole1,Ukraine,48.062,N,23.565,E
11405,Lissotriton,vulgaris,Ruske-Pole1,Ukraine,48.062,N,23.565,E
11406,Lissotriton,vulgaris,Ruske-Pole1,Ukraine,48.062,N,23.565,E
11407,Lissotriton,vulgaris,Ruske-Pole1,Ukraine,48.062,N,23.565,E
11408,Lissotriton,vulgaris,Ruske-Pole1,Ukraine,48.062,N,23.565,E
11441,Lissotriton,vulgaris,Bobove1,Ukraine,48.137,N,23.656,E
11442,Lissotriton,vulgaris,Bobove1,Ukraine,48.137,N,23.656,E
4916,Lissotriton,schmidtleri,Harmanli,Turkey,40.2282486,N,28.45141602,E
4917,Lissotriton,schmidtleri,Harmanli,Turkey,40.2282486,N,28.45141602,E
4918,Lissotriton,schmidtleri,Harmanli,Turkey,40.2282486,N,28.45141602,E
4919,Lissotriton,schmidtleri,Subasi,Turkey,40.25980377,N,28.53591728,E
4920,Lissotriton,schmidtleri,Subasi,Turkey,40.25980377,N,28.53591728,E
4921,Lissotriton,schmidtleri,Subasi,Turkey,40.25980377,N,28.53591728,E
7945,Lissotriton,kosswigi,Denizli,Turkey,40.89758301,N,29.55547142,E
3712,Lissotriton,montandoni,Gura-Haitii3,Romania,47.19350052,N,25.25489998,E
3713,Lissotriton,montandoni,Gura-Haitii3,Romania,47.19350052,N,25.25489998,E
3714,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3715,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3716,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3717,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3718,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3719,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3720,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3721,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3722,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3723,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3724,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3725,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3726,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3727,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3728,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3729,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3730,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3731,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3732,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3733,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3734,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3735,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3736,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3737,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
23142,Lissotriton,vulgaris,Przegorzały,Poland,50.046,N,19.8818333333333,E
3752,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3753,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
11443,Lissotriton,vulgaris,Bobove1,Ukraine,48.137,N,23.656,E
12311,Lissotriton,vulgaris,Terschelling,Netherlands,53.39,N,5.31,E
11444,Lissotriton,vulgaris,Bobove1,Ukraine,48.137,N,23.656,E
14143,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
14144,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
11464,Lissotriton,vulgaris,Bobove2,Ukraine,48.123,N,23.651,E
11465,Lissotriton,vulgaris,Tyachiv,Ukraine,48.022,N,23.6,E
11466,Lissotriton,vulgaris,Tyachiv,Ukraine,48.022,N,23.6,E
10315,Lissotriton,graecus,Milojevići,Montenegro,42.635,N,18.995,E
13455,Lissotriton,vulgaris,Orbetello,Italy,42.44347102,N,11.22202054,E
11491,Lissotriton,vulgaris,Yablonivka,Ukraine,48.019,N,23.484,E
11492,Lissotriton,vulgaris,Yablonivka,Ukraine,48.019,N,23.484,E
11493,Lissotriton,vulgaris,Yablonivka,Ukraine,48.019,N,23.484,E
11494,Lissotriton,vulgaris,Yablonivka,Ukraine,48.019,N,23.484,E
11495,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
11496,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
11497,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
11498,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
11499,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
11500,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
11501,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
11502,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
11503,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
11504,Lissotriton,vulgaris,Vynohradiv,Ukraine,48.135,N,23.054,E
10312,Lissotriton,vulgaris,Rudnjača,Montenegro,42.832,N,18.621,E
5326,Lissotriton,vulgaris,Puče,Slowenia,45.473883,N,13.719678,E
5328,Lissotriton,vulgaris,Puče,Slowenia,45.473883,N,13.719678,E
5327,Lissotriton,vulgaris,Puče,Slowenia,45.473883,N,13.719678,E
5329,Lissotriton,vulgaris,Puče,Slowenia,45.473883,N,13.719678,E
5331,Lissotriton,vulgaris,Puče,Slowenia,45.473883,N,13.719678,E
10313,Lissotriton,vulgaris,Rujišta,Montenegro,42.625,N,19.242,E
3754,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3756,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3757,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
3758,Lissotriton,montandoni,Gura-Haitii4,Romania,47.20890045,N,25.27599907,E
548,Lissotriton,graecus,Ano-Kalliniki,Greece,40.85440063,N,21.45059967,E
3201,Lissotriton,graecus,Bjeloši1,Montenegro,42.36800003,N,18.88800049,E
3202,Lissotriton,graecus,Bjeloši2,Montenegro,42.37400055,N,18.90699959,E
12072,Lissotriton,montandoni x vulgaris F2 hybrid,Not_Applicable,Poland,0,N,0,E
11573,Lissotriton,vulgaris,Ruske-Pole2,Ukraine,48.061,N,23.55,E
11574,Lissotriton,vulgaris,Ruske-Pole2,Ukraine,48.061,N,23.55,E
11575,Lissotriton,vulgaris,Ruske-Pole2,Ukraine,48.061,N,23.55,E
11623,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11624,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11625,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11626,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11627,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11628,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11629,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11630,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11631,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11632,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11633,Lissotriton,vulgaris,Lazy3,Ukraine,48.06,N,23.663,E
11634,Lissotriton,vulgaris,Okruhla01,Ukraine,48.077,N,23.663,E
11635,Lissotriton,vulgaris,Okruhla01,Ukraine,48.077,N,23.663,E
11636,Lissotriton,vulgaris,Okruhla01,Ukraine,48.077,N,23.663,E
11637,Lissotriton,vulgaris,Okruhla01,Ukraine,48.077,N,23.663,E
11638,Lissotriton,vulgaris,Okruhla01,Ukraine,48.077,N,23.663,E
11655,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11656,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11657,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11658,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11659,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11660,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11661,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11662,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11663,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11664,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11665,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11666,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11667,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
11668,Lissotriton,vulgaris,Okruhla03,Ukraine,48.083,N,23.668,E
4370,Lissotriton,vulgaris,Barban1,Croatia,45.06349945,N,14.00959969,E
4372,Lissotriton,vulgaris,Barban1,Croatia,45.06349945,N,14.00959969,E
4373,Lissotriton,vulgaris,Barban1,Croatia,45.06349945,N,14.00959969,E
4375,Lissotriton,vulgaris,Barban1,Croatia,45.06349945,N,14.00959969,E
4376,Lissotriton,vulgaris,Srsici,Croatia,45.1446991,N,14.54810047,E
4377,Lissotriton,vulgaris,Srsici,Croatia,45.1446991,N,14.54810047,E
4378,Lissotriton,vulgaris,Srsici,Croatia,45.1446991,N,14.54810047,E
4379,Lissotriton,vulgaris,Srsici,Croatia,45.1446991,N,14.54810047,E
4380,Lissotriton,vulgaris,Srsici,Croatia,45.1446991,N,14.54810047,E
4381,Lissotriton,vulgaris,Srsici,Croatia,45.1446991,N,14.54810047,E
4382,Lissotriton,vulgaris,Srsici,Croatia,45.1446991,N,14.54810047,E
11819,Lissotriton,vulgaris,Okruhla11,Ukraine,48.116,N,23.652,E
4383,Lissotriton,vulgaris,Srsici,Croatia,45.1446991,N,14.54810047,E
3292,Lissotriton,graecus,Leskoec,Macedonia,40.9620018,N,20.88500023,E
11764,Lissotriton,vulgaris,Okruhla08,Ukraine,48.109,N,23.664,E
11706,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11707,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11708,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11709,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11710,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11711,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11712,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11713,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11714,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11715,Lissotriton,vulgaris,Okruhla06,Ukraine,48.105,N,23.669,E
11730,Lissotriton,vulgaris,Okruhla07,Ukraine,48.108,N,23.666,E
11731,Lissotriton,vulgaris,Okruhla07,Ukraine,48.108,N,23.666,E
11732,Lissotriton,vulgaris,Okruhla07,Ukraine,48.108,N,23.666,E
11733,Lissotriton,vulgaris,Okruhla07,Ukraine,48.108,N,23.666,E
11734,Lissotriton,vulgaris,Okruhla07,Ukraine,48.108,N,23.666,E
11735,Lissotriton,vulgaris,Okruhla07,Ukraine,48.108,N,23.666,E
9583,Lissotriton,montandoni,Tarcău,Romania,46.814,N,26.143,E
12310,Lissotriton,helveticus,Ambleteuse,France,50.77999878,N,1.610000014,E
11758,Lissotriton,vulgaris,Okruhla08,Ukraine,48.109,N,23.664,E
11759,Lissotriton,vulgaris,Okruhla08,Ukraine,48.109,N,23.664,E
11760,Lissotriton,vulgaris,Okruhla08,Ukraine,48.109,N,23.664,E
11761,Lissotriton,vulgaris,Okruhla08,Ukraine,48.109,N,23.664,E
11762,Lissotriton,vulgaris,Okruhla08,Ukraine,48.109,N,23.664,E
